mtknr;stg;pversion;pnr;pform;dtxt;psem
357673;WI;112;3040;KL;Klausur;20192
357719;WI;112;3040;KL;Klausur;20192
357731;WI;112;3040;KL;Klausur;20192
357742;WI;112;3040;KL;Klausur;20192
357753;WI;112;3040;KL;Klausur;20192
357775;WI;112;3040;KL;Klausur;20192
357811;WI;112;3040;KL;Klausur;20192
357844;WI;112;3040;KL;Klausur;20192
357855;WI;112;3040;KL;Klausur;20192
357877;WI;112;3040;KL;Klausur;20192
357946;WI;112;3040;KL;Klausur;20192
357957;WI;112;3040;KL;Klausur;20192
357968;WI;112;3040;KL;Klausur;20192
358029;WI;112;3040;KL;Klausur;20192
358041;WI;112;3040;KL;Klausur;20192
358063;WI;112;3040;KL;Klausur;20192
1001018;WI;112;3040;KL;Klausur;20192
353773;WI;112;3050;KL;Klausur;20192
355940;WI;112;3050;KL;Klausur;20192
356047;WI;112;3050;KL;Klausur;20192
356501;WI;112;3050;KL;Klausur;20192
356749;WI;112;3050;KL;Klausur;20192
357139;WI;112;3050;KL;Klausur;20192
357173;WI;112;3050;KL;Klausur;20192
357242;WI;112;3050;KL;Klausur;20192
357251;WI;112;3050;KL;Klausur;20192
357284;WI;112;3050;KL;Klausur;20192
357297;WI;112;3050;KL;Klausur;20192
357306;WI;112;3050;KL;Klausur;20192
357327;WI;112;3050;KL;Klausur;20192
357361;WI;112;3050;KL;Klausur;20192
357377;WI;112;3050;KL;Klausur;20192
357399;WI;112;3050;KL;Klausur;20192
357435;WI;112;3050;KL;Klausur;20192
357446;WI;112;3050;KL;Klausur;20192
357479;WI;112;3050;KL;Klausur;20192
357480;WI;112;3050;KL;Klausur;20192
357515;WI;112;3050;KL;Klausur;20192
357548;WI;112;3050;KL;Klausur;20192
357571;WI;112;3050;KL;Klausur;20192
357593;WI;112;3050;KL;Klausur;20192
357628;WI;112;3050;KL;Klausur;20192
357639;WI;112;3050;KL;Klausur;20192
357651;WI;112;3050;KL;Klausur;20192
357662;WI;112;3050;KL;Klausur;20192
357673;WI;112;3050;KL;Klausur;20192
357719;WI;112;3050;KL;Klausur;20192
357731;WI;112;3050;KL;Klausur;20192
357742;WI;112;3050;KL;Klausur;20192
357753;WI;112;3050;KL;Klausur;20192
357775;WI;112;3050;KL;Klausur;20192
357811;WI;112;3050;KL;Klausur;20192
357833;WI;112;3050;KL;Klausur;20192
357844;WI;112;3050;KL;Klausur;20192
357855;WI;112;3050;KL;Klausur;20192
357877;WI;112;3050;KL;Klausur;20192
357946;WI;112;3050;KL;Klausur;20192
357968;WI;112;3050;KL;Klausur;20192
358029;WI;112;3050;KL;Klausur;20192
358063;WI;112;3050;KL;Klausur;20192
1001018;WI;112;3050;KL;Klausur;20192
356307;WI;112;4010;KL;Klausur;20192
357297;WI;112;4010;KL;Klausur;20192
357327;WI;112;4010;KL;Klausur;20192
357957;WI;112;4030;KL;Klausur;20192
2000001;WI;112;4030;KL;Klausur;20192
2000002;WI;112;4030;KL;Klausur;20192
355359;WI;112;7010;KL;Klausur;20192
355531;WI;112;7010;KL;Klausur;20192
355940;WI;112;7010;KL;Klausur;20192
356318;WI;112;7010;KL;Klausur;20192
356329;WI;112;7010;KL;Klausur;20192
356396;WI;112;7010;KL;Klausur;20192
356409;WI;112;7010;KL;Klausur;20192
356421;WI;112;7010;KL;Klausur;20192
356432;WI;112;7010;KL;Klausur;20192
356443;WI;112;7010;KL;Klausur;20192
356511;WI;112;7010;KL;Klausur;20192
356536;WI;112;7010;KL;Klausur;20192
356545;WI;112;7010;KL;Klausur;20192
356614;WI;112;7010;KL;Klausur;20192
356647;WI;112;7010;KL;Klausur;20192
356692;WI;112;7010;KL;Klausur;20192
356716;WI;112;7010;KL;Klausur;20192
356727;WI;112;7010;KL;Klausur;20192
356749;WI;112;7010;KL;Klausur;20192
356783;WI;112;7010;KL;Klausur;20192
357173;WI;112;7010;KL;Klausur;20192
357248;WI;112;7010;KL;Klausur;20192
357275;WI;112;7010;KL;Klausur;20192
357300;WI;112;7010;KL;Klausur;20192
357302;WI;112;7010;KL;Klausur;20192
355359;WI;112;7030;KL;Klausur;20192
355495;WI;112;7030;KL;Klausur;20192
355531;WI;112;7030;KL;Klausur;20192
355702;WI;112;7030;KL;Klausur;20192
355940;WI;112;7030;KL;Klausur;20192
355955;WI;112;7030;KL;Klausur;20192
356307;WI;112;7030;KL;Klausur;20192
356318;WI;112;7030;KL;Klausur;20192
356329;WI;112;7030;KL;Klausur;20192
356396;WI;112;7030;KL;Klausur;20192
356421;WI;112;7030;KL;Klausur;20192
356432;WI;112;7030;KL;Klausur;20192
356443;WI;112;7030;KL;Klausur;20192
356511;WI;112;7030;KL;Klausur;20192
356536;WI;112;7030;KL;Klausur;20192
356545;WI;112;7030;KL;Klausur;20192
356614;WI;112;7030;KL;Klausur;20192
356647;WI;112;7030;KL;Klausur;20192
356692;WI;112;7030;KL;Klausur;20192
356716;WI;112;7030;KL;Klausur;20192
356727;WI;112;7030;KL;Klausur;20192
356749;WI;112;7030;KL;Klausur;20192
356783;WI;112;7030;KL;Klausur;20192
356921;WI;112;7030;KL;Klausur;20192
356998;WI;112;7030;KL;Klausur;20192
357248;WI;112;7030;KL;Klausur;20192
357275;WI;112;7030;KL;Klausur;20192
357291;WI;112;7030;KL;Klausur;20192
357300;WI;112;7030;KL;Klausur;20192
357302;WI;112;7030;KL;Klausur;20192
356921;WI;112;17200;KL;Klausur;20192
356987;WI;112;17200;KL;Klausur;20192
356998;WI;112;17200;KL;Klausur;20192
357162;WI;112;17200;KL;Klausur;20192
357957;WI;112;17200;KL;Klausur;20192
355531;WI;112;17210;KL;Klausur;20192
355955;WI;112;17210;KL;Klausur;20192
356409;WI;112;17210;KL;Klausur;20192
356692;WI;112;17210;KL;Klausur;20192
356761;WI;112;17210;KL;Klausur;20192
357048;WI;112;17210;KL;Klausur;20192
357173;WI;112;17210;KL;Klausur;20192
771687;WP;172;8001;KL;Klausur;20192
771900;WP;172;8001;KL;Klausur;20192
771909;WP;172;8001;KL;Klausur;20192
771930;WP;172;8001;KL;Klausur;20192
771981;WP;172;8001;KL;Klausur;20192
771996;WP;172;8001;KL;Klausur;20192
1000506;WP;172;8001;KL;Klausur;20192
1000507;WP;172;8001;KL;Klausur;20192
1000508;WP;172;8001;KL;Klausur;20192
1000509;WP;172;8001;KL;Klausur;20192
1000510;WP;172;8001;KL;Klausur;20192
1000512;WP;172;8001;KL;Klausur;20192
1000513;WP;172;8001;KL;Klausur;20192
1000514;WP;172;8001;KL;Klausur;20192
1000515;WP;172;8001;KL;Klausur;20192
1000516;WP;172;8001;KL;Klausur;20192
1000517;WP;172;8001;KL;Klausur;20192
1000518;WP;172;8001;KL;Klausur;20192
1000519;WP;172;8001;KL;Klausur;20192
1000520;WP;172;8001;KL;Klausur;20192
1000521;WP;172;8001;KL;Klausur;20192
1000522;WP;172;8001;KL;Klausur;20192
1000523;WP;172;8001;KL;Klausur;20192
1000524;WP;172;8001;KL;Klausur;20192
1000525;WP;172;8001;KL;Klausur;20192
1000526;WP;172;8001;KL;Klausur;20192
1000527;WP;172;8001;KL;Klausur;20192
1000528;WP;172;8001;KL;Klausur;20192
1000529;WP;172;8001;KL;Klausur;20192
1000531;WP;172;8001;KL;Klausur;20192
1000532;WP;172;8001;KL;Klausur;20192
1000533;WP;172;8001;KL;Klausur;20192
1000534;WP;172;8001;KL;Klausur;20192
1000535;WP;172;8001;KL;Klausur;20192
1000536;WP;172;8001;KL;Klausur;20192
1000538;WP;172;8001;KL;Klausur;20192
1000539;WP;172;8001;KL;Klausur;20192
1000540;WP;172;8001;KL;Klausur;20192
1000541;WP;172;8001;KL;Klausur;20192
1000542;WP;172;8001;KL;Klausur;20192
1000543;WP;172;8001;KL;Klausur;20192
1000545;WP;172;8001;KL;Klausur;20192
1000546;WP;172;8001;KL;Klausur;20192
1000548;WP;172;8001;KL;Klausur;20192
1000803;WP;172;8001;KL;Klausur;20192
771687;WP;172;8003;KL;Klausur;20192
771900;WP;172;8003;KL;Klausur;20192
771984;WP;172;8003;KL;Klausur;20192
771996;WP;172;8003;KL;Klausur;20192
1000506;WP;172;8003;KL;Klausur;20192
1000507;WP;172;8003;KL;Klausur;20192
1000508;WP;172;8003;KL;Klausur;20192
1000509;WP;172;8003;KL;Klausur;20192
1000510;WP;172;8003;KL;Klausur;20192
1000512;WP;172;8003;KL;Klausur;20192
1000513;WP;172;8003;KL;Klausur;20192
1000514;WP;172;8003;KL;Klausur;20192
1000515;WP;172;8003;KL;Klausur;20192
1000516;WP;172;8003;KL;Klausur;20192
1000517;WP;172;8003;KL;Klausur;20192
1000518;WP;172;8003;KL;Klausur;20192
1000519;WP;172;8003;KL;Klausur;20192
1000520;WP;172;8003;KL;Klausur;20192
1000521;WP;172;8003;KL;Klausur;20192
1000522;WP;172;8003;KL;Klausur;20192
1000523;WP;172;8003;KL;Klausur;20192
1000524;WP;172;8003;KL;Klausur;20192
1000525;WP;172;8003;KL;Klausur;20192
1000526;WP;172;8003;KL;Klausur;20192
1000527;WP;172;8003;KL;Klausur;20192
1000528;WP;172;8003;KL;Klausur;20192
1000529;WP;172;8003;KL;Klausur;20192
1000531;WP;172;8003;KL;Klausur;20192
1000532;WP;172;8003;KL;Klausur;20192
1000533;WP;172;8003;KL;Klausur;20192
1000534;WP;172;8003;KL;Klausur;20192
1000535;WP;172;8003;KL;Klausur;20192
1000536;WP;172;8003;KL;Klausur;20192
1000538;WP;172;8003;KL;Klausur;20192
1000539;WP;172;8003;KL;Klausur;20192
1000540;WP;172;8003;KL;Klausur;20192
1000541;WP;172;8003;KL;Klausur;20192
1000542;WP;172;8003;KL;Klausur;20192
1000543;WP;172;8003;KL;Klausur;20192
1000545;WP;172;8003;KL;Klausur;20192
1000546;WP;172;8003;KL;Klausur;20192
1000548;WP;172;8003;KL;Klausur;20192
1000803;WP;172;8003;KL;Klausur;20192
771687;WP;172;8004;KL;Klausur;20192
771870;WP;172;8004;KL;Klausur;20192
771900;WP;172;8004;KL;Klausur;20192
771945;WP;172;8004;KL;Klausur;20192
771960;WP;172;8004;KL;Klausur;20192
771984;WP;172;8004;KL;Klausur;20192
1000506;WP;172;8004;KL;Klausur;20192
1000507;WP;172;8004;KL;Klausur;20192
1000508;WP;172;8004;KL;Klausur;20192
1000509;WP;172;8004;KL;Klausur;20192
1000510;WP;172;8004;KL;Klausur;20192
1000512;WP;172;8004;KL;Klausur;20192
1000513;WP;172;8004;KL;Klausur;20192
1000514;WP;172;8004;KL;Klausur;20192
1000515;WP;172;8004;KL;Klausur;20192
1000516;WP;172;8004;KL;Klausur;20192
1000517;WP;172;8004;KL;Klausur;20192
1000518;WP;172;8004;KL;Klausur;20192
1000519;WP;172;8004;KL;Klausur;20192
1000520;WP;172;8004;KL;Klausur;20192
1000521;WP;172;8004;KL;Klausur;20192
1000522;WP;172;8004;KL;Klausur;20192
1000523;WP;172;8004;KL;Klausur;20192
1000524;WP;172;8004;KL;Klausur;20192
1000525;WP;172;8004;KL;Klausur;20192
1000526;WP;172;8004;KL;Klausur;20192
1000527;WP;172;8004;KL;Klausur;20192
1000528;WP;172;8004;KL;Klausur;20192
1000529;WP;172;8004;KL;Klausur;20192
1000531;WP;172;8004;KL;Klausur;20192
1000532;WP;172;8004;KL;Klausur;20192
1000533;WP;172;8004;KL;Klausur;20192
1000534;WP;172;8004;KL;Klausur;20192
1000535;WP;172;8004;KL;Klausur;20192
1000536;WP;172;8004;KL;Klausur;20192
1000538;WP;172;8004;KL;Klausur;20192
1000539;WP;172;8004;KL;Klausur;20192
1000540;WP;172;8004;KL;Klausur;20192
1000541;WP;172;8004;KL;Klausur;20192
1000542;WP;172;8004;KL;Klausur;20192
1000543;WP;172;8004;KL;Klausur;20192
1000545;WP;172;8004;KL;Klausur;20192
1000546;WP;172;8004;KL;Klausur;20192
1000548;WP;172;8004;KL;Klausur;20192
1000803;WP;172;8004;KL;Klausur;20192
771996;WP;172;8005;KL;Klausur;20192
1000506;WP;172;8005;KL;Klausur;20192
1000507;WP;172;8005;KL;Klausur;20192
1000508;WP;172;8005;KL;Klausur;20192
1000509;WP;172;8005;KL;Klausur;20192
1000510;WP;172;8005;KL;Klausur;20192
1000512;WP;172;8005;KL;Klausur;20192
1000513;WP;172;8005;KL;Klausur;20192
1000514;WP;172;8005;KL;Klausur;20192
1000515;WP;172;8005;KL;Klausur;20192
1000516;WP;172;8005;KL;Klausur;20192
1000517;WP;172;8005;KL;Klausur;20192
1000518;WP;172;8005;KL;Klausur;20192
1000519;WP;172;8005;KL;Klausur;20192
1000520;WP;172;8005;KL;Klausur;20192
1000521;WP;172;8005;KL;Klausur;20192
1000522;WP;172;8005;KL;Klausur;20192
1000523;WP;172;8005;KL;Klausur;20192
1000524;WP;172;8005;KL;Klausur;20192
1000525;WP;172;8005;KL;Klausur;20192
1000526;WP;172;8005;KL;Klausur;20192
1000527;WP;172;8005;KL;Klausur;20192
1000528;WP;172;8005;KL;Klausur;20192
1000529;WP;172;8005;KL;Klausur;20192
1000531;WP;172;8005;KL;Klausur;20192
1000532;WP;172;8005;KL;Klausur;20192
1000533;WP;172;8005;KL;Klausur;20192
1000534;WP;172;8005;KL;Klausur;20192
1000535;WP;172;8005;KL;Klausur;20192
1000536;WP;172;8005;KL;Klausur;20192
1000538;WP;172;8005;KL;Klausur;20192
1000539;WP;172;8005;KL;Klausur;20192
1000540;WP;172;8005;KL;Klausur;20192
1000541;WP;172;8005;KL;Klausur;20192
1000542;WP;172;8005;KL;Klausur;20192
1000543;WP;172;8005;KL;Klausur;20192
1000545;WP;172;8005;KL;Klausur;20192
1000546;WP;172;8005;KL;Klausur;20192
1000548;WP;172;8005;KL;Klausur;20192
1000803;WP;172;8005;KL;Klausur;20192
771687;WP;172;8007;KL;Klausur;20192
771858;WP;172;8007;KL;Klausur;20192
771861;WP;172;8007;KL;Klausur;20192
771864;WP;172;8007;KL;Klausur;20192
771867;WP;172;8007;KL;Klausur;20192
771870;WP;172;8007;KL;Klausur;20192
771873;WP;172;8007;KL;Klausur;20192
771876;WP;172;8007;KL;Klausur;20192
771879;WP;172;8007;KL;Klausur;20192
771882;WP;172;8007;KL;Klausur;20192
771885;WP;172;8007;KL;Klausur;20192
771888;WP;172;8007;KL;Klausur;20192
771891;WP;172;8007;KL;Klausur;20192
771894;WP;172;8007;KL;Klausur;20192
771897;WP;172;8007;KL;Klausur;20192
771900;WP;172;8007;KL;Klausur;20192
771903;WP;172;8007;KL;Klausur;20192
771906;WP;172;8007;KL;Klausur;20192
771909;WP;172;8007;KL;Klausur;20192
771912;WP;172;8007;KL;Klausur;20192
771915;WP;172;8007;KL;Klausur;20192
771918;WP;172;8007;KL;Klausur;20192
771921;WP;172;8007;KL;Klausur;20192
771924;WP;172;8007;KL;Klausur;20192
771927;WP;172;8007;KL;Klausur;20192
771936;WP;172;8007;KL;Klausur;20192
771939;WP;172;8007;KL;Klausur;20192
771942;WP;172;8007;KL;Klausur;20192
771945;WP;172;8007;KL;Klausur;20192
771948;WP;172;8007;KL;Klausur;20192
771951;WP;172;8007;KL;Klausur;20192
771954;WP;172;8007;KL;Klausur;20192
771957;WP;172;8007;KL;Klausur;20192
771960;WP;172;8007;KL;Klausur;20192
771963;WP;172;8007;KL;Klausur;20192
771966;WP;172;8007;KL;Klausur;20192
771975;WP;172;8007;KL;Klausur;20192
771978;WP;172;8007;KL;Klausur;20192
771981;WP;172;8007;KL;Klausur;20192
771984;WP;172;8007;KL;Klausur;20192
771987;WP;172;8007;KL;Klausur;20192
771990;WP;172;8007;KL;Klausur;20192
771993;WP;172;8007;KL;Klausur;20192
771999;WP;172;8007;KL;Klausur;20192
1000532;WP;172;8007;KL;Klausur;20192
771687;WP;172;8008;KL;Klausur;20192
771696;WP;172;8008;KL;Klausur;20192
771858;WP;172;8008;KL;Klausur;20192
771861;WP;172;8008;KL;Klausur;20192
771864;WP;172;8008;KL;Klausur;20192
771867;WP;172;8008;KL;Klausur;20192
771870;WP;172;8008;KL;Klausur;20192
771873;WP;172;8008;KL;Klausur;20192
771876;WP;172;8008;KL;Klausur;20192
771879;WP;172;8008;KL;Klausur;20192
771882;WP;172;8008;KL;Klausur;20192
771885;WP;172;8008;KL;Klausur;20192
771888;WP;172;8008;KL;Klausur;20192
771891;WP;172;8008;KL;Klausur;20192
771894;WP;172;8008;KL;Klausur;20192
771897;WP;172;8008;KL;Klausur;20192
771900;WP;172;8008;KL;Klausur;20192
771903;WP;172;8008;KL;Klausur;20192
771906;WP;172;8008;KL;Klausur;20192
771909;WP;172;8008;KL;Klausur;20192
771912;WP;172;8008;KL;Klausur;20192
771915;WP;172;8008;KL;Klausur;20192
771918;WP;172;8008;KL;Klausur;20192
771921;WP;172;8008;KL;Klausur;20192
771924;WP;172;8008;KL;Klausur;20192
771927;WP;172;8008;KL;Klausur;20192
771936;WP;172;8008;KL;Klausur;20192
771939;WP;172;8008;KL;Klausur;20192
771942;WP;172;8008;KL;Klausur;20192
771948;WP;172;8008;KL;Klausur;20192
771951;WP;172;8008;KL;Klausur;20192
771954;WP;172;8008;KL;Klausur;20192
771963;WP;172;8008;KL;Klausur;20192
771966;WP;172;8008;KL;Klausur;20192
771978;WP;172;8008;KL;Klausur;20192
771981;WP;172;8008;KL;Klausur;20192
771984;WP;172;8008;KL;Klausur;20192
771987;WP;172;8008;KL;Klausur;20192
771990;WP;172;8008;KL;Klausur;20192
771993;WP;172;8008;KL;Klausur;20192
771999;WP;172;8008;KL;Klausur;20192
1000532;WP;172;8008;KL;Klausur;20192
283657;WP;172;8011;KL;Klausur;20192
771489;WP;172;8011;KL;Klausur;20192
771687;WP;172;8011;KL;Klausur;20192
771711;WP;172;8011;KL;Klausur;20192
771858;WP;172;8011;KL;Klausur;20192
771861;WP;172;8011;KL;Klausur;20192
771864;WP;172;8011;KL;Klausur;20192
771867;WP;172;8011;KL;Klausur;20192
771870;WP;172;8011;KL;Klausur;20192
771873;WP;172;8011;KL;Klausur;20192
771876;WP;172;8011;KL;Klausur;20192
771879;WP;172;8011;KL;Klausur;20192
771882;WP;172;8011;KL;Klausur;20192
771885;WP;172;8011;KL;Klausur;20192
771888;WP;172;8011;KL;Klausur;20192
771891;WP;172;8011;KL;Klausur;20192
771894;WP;172;8011;KL;Klausur;20192
771897;WP;172;8011;KL;Klausur;20192
771900;WP;172;8011;KL;Klausur;20192
771903;WP;172;8011;KL;Klausur;20192
771906;WP;172;8011;KL;Klausur;20192
771909;WP;172;8011;KL;Klausur;20192
771912;WP;172;8011;KL;Klausur;20192
771915;WP;172;8011;KL;Klausur;20192
771918;WP;172;8011;KL;Klausur;20192
771921;WP;172;8011;KL;Klausur;20192
771924;WP;172;8011;KL;Klausur;20192
771927;WP;172;8011;KL;Klausur;20192
771930;WP;172;8011;KL;Klausur;20192
771936;WP;172;8011;KL;Klausur;20192
771939;WP;172;8011;KL;Klausur;20192
771942;WP;172;8011;KL;Klausur;20192
771945;WP;172;8011;KL;Klausur;20192
771948;WP;172;8011;KL;Klausur;20192
771951;WP;172;8011;KL;Klausur;20192
771954;WP;172;8011;KL;Klausur;20192
771957;WP;172;8011;KL;Klausur;20192
771960;WP;172;8011;KL;Klausur;20192
771963;WP;172;8011;KL;Klausur;20192
771966;WP;172;8011;KL;Klausur;20192
771975;WP;172;8011;KL;Klausur;20192
771978;WP;172;8011;KL;Klausur;20192
771981;WP;172;8011;KL;Klausur;20192
771987;WP;172;8011;KL;Klausur;20192
771990;WP;172;8011;KL;Klausur;20192
771993;WP;172;8011;KL;Klausur;20192
771999;WP;172;8011;KL;Klausur;20192
771576;WP;172;9001;KL;Klausur;20192
771711;WP;172;9001;KL;Klausur;20192
771747;WP;172;9001;KL;Klausur;20192
771750;WP;172;9001;KL;Klausur;20192
771753;WP;172;9001;KL;Klausur;20192
771756;WP;172;9001;KL;Klausur;20192
771759;WP;172;9001;KL;Klausur;20192
771762;WP;172;9001;KL;Klausur;20192
771765;WP;172;9001;KL;Klausur;20192
771771;WP;172;9001;KL;Klausur;20192
771774;WP;172;9001;KL;Klausur;20192
771777;WP;172;9001;KL;Klausur;20192
771780;WP;172;9001;KL;Klausur;20192
771783;WP;172;9001;KL;Klausur;20192
771789;WP;172;9001;KL;Klausur;20192
771795;WP;172;9001;KL;Klausur;20192
771798;WP;172;9001;KL;Klausur;20192
771801;WP;172;9001;KL;Klausur;20192
771807;WP;172;9001;KL;Klausur;20192
771810;WP;172;9001;KL;Klausur;20192
771813;WP;172;9001;KL;Klausur;20192
771819;WP;172;9001;KL;Klausur;20192
771822;WP;172;9001;KL;Klausur;20192
771825;WP;172;9001;KL;Klausur;20192
771828;WP;172;9001;KL;Klausur;20192
771831;WP;172;9001;KL;Klausur;20192
771837;WP;172;9001;KL;Klausur;20192
771840;WP;172;9001;KL;Klausur;20192
771846;WP;172;9001;KL;Klausur;20192
771849;WP;172;9001;KL;Klausur;20192
771852;WP;172;9001;KL;Klausur;20192
1000993;WP;172;9001;KL;Klausur;20192
771318;WP;132;9002;KL;Klausur;20192
771435;WP;132;9002;KL;Klausur;20192
771450;WP;132;9002;KL;Klausur;20192
771489;WP;172;9002;KL;Klausur;20192
771492;WP;172;9002;KL;Klausur;20192
771576;WP;172;9002;KL;Klausur;20192
771579;WP;172;9002;KL;Klausur;20192
771618;WP;172;9002;KL;Klausur;20192
771705;WP;172;9002;KL;Klausur;20192
771747;WP;172;9002;KL;Klausur;20192
771750;WP;172;9002;KL;Klausur;20192
771753;WP;172;9002;KL;Klausur;20192
771756;WP;172;9002;KL;Klausur;20192
771759;WP;172;9002;KL;Klausur;20192
771762;WP;172;9002;KL;Klausur;20192
771765;WP;172;9002;KL;Klausur;20192
771771;WP;172;9002;KL;Klausur;20192
771774;WP;172;9002;KL;Klausur;20192
771777;WP;172;9002;KL;Klausur;20192
771780;WP;172;9002;KL;Klausur;20192
771783;WP;172;9002;KL;Klausur;20192
771789;WP;172;9002;KL;Klausur;20192
771795;WP;172;9002;KL;Klausur;20192
771798;WP;172;9002;KL;Klausur;20192
771801;WP;172;9002;KL;Klausur;20192
771807;WP;172;9002;KL;Klausur;20192
771810;WP;172;9002;KL;Klausur;20192
771813;WP;172;9002;KL;Klausur;20192
771819;WP;172;9002;KL;Klausur;20192
771822;WP;172;9002;KL;Klausur;20192
771825;WP;172;9002;KL;Klausur;20192
771828;WP;172;9002;KL;Klausur;20192
771831;WP;172;9002;KL;Klausur;20192
771837;WP;172;9002;KL;Klausur;20192
771840;WP;172;9002;KL;Klausur;20192
771846;WP;172;9002;KL;Klausur;20192
771849;WP;172;9002;KL;Klausur;20192
771852;WP;172;9002;KL;Klausur;20192
1000993;WP;172;9002;KL;Klausur;20192
771381;WP;132;9010;KL;Klausur;20192
771387;WP;132;9010;KL;Klausur;20192
771399;WP;132;9010;KL;Klausur;20192
771402;WP;132;9010;KL;Klausur;20192
771405;WP;132;9010;KL;Klausur;20192
771423;WP;132;9010;KL;Klausur;20192
771426;WP;132;9010;KL;Klausur;20192
771444;WP;132;9010;KL;Klausur;20192
771447;WP;132;9010;KL;Klausur;20192
771459;WP;132;9010;KL;Klausur;20192
771462;WP;132;9010;KL;Klausur;20192
771465;WP;132;9010;KL;Klausur;20192
771477;WP;132;9010;KL;Klausur;20192
771483;WP;132;9010;KL;Klausur;20192
771666;WP;172;9010;KL;Klausur;20192
771744;WP;132;9010;KL;Klausur;20192
771378;WP;132;9011;KL;Klausur;20192
771420;WP;132;9011;KL;Klausur;20192
771576;WP;172;9011;KL;Klausur;20192
771747;WP;172;9011;KL;Klausur;20192
771750;WP;172;9011;KL;Klausur;20192
771756;WP;172;9011;KL;Klausur;20192
771759;WP;172;9011;KL;Klausur;20192
771780;WP;172;9011;KL;Klausur;20192
771783;WP;172;9011;KL;Klausur;20192
771795;WP;172;9011;KL;Klausur;20192
771798;WP;172;9011;KL;Klausur;20192
771801;WP;172;9011;KL;Klausur;20192
771807;WP;172;9011;KL;Klausur;20192
771810;WP;172;9011;KL;Klausur;20192
771813;WP;172;9011;KL;Klausur;20192
771822;WP;172;9011;KL;Klausur;20192
771828;WP;172;9011;KL;Klausur;20192
771831;WP;172;9011;KL;Klausur;20192
771837;WP;172;9011;KL;Klausur;20192
771840;WP;172;9011;KL;Klausur;20192
771849;WP;172;9011;KL;Klausur;20192
1000993;WP;172;9011;KL;Klausur;20192
1000625;WPM;162;1020;KL;Klausur;20192
1000628;WPM;162;1020;KL;Klausur;20192
1000630;WPM;162;1020;KL;Klausur;20192
1000632;WPM;162;1020;KL;Klausur;20192
1000634;WPM;162;1020;KL;Klausur;20192
1000635;WPM;162;1020;KL;Klausur;20192
1000636;WPM;162;1020;KL;Klausur;20192
1000637;WPM;162;1020;KL;Klausur;20192
1000638;WPM;162;1020;KL;Klausur;20192
1000639;WPM;162;1020;KL;Klausur;20192
1000640;WPM;162;1020;KL;Klausur;20192
1000647;WPM;162;1020;KL;Klausur;20192
1000670;WPM;162;1020;KL;Klausur;20192
1000692;WPM;162;1020;KL;Klausur;20192
1000693;WPM;162;1020;KL;Klausur;20192
1000694;WPM;162;1020;KL;Klausur;20192
1000697;WPM;162;1020;KL;Klausur;20192
1000698;WPM;162;1020;KL;Klausur;20192
1000700;WPM;162;1020;KL;Klausur;20192
1000701;WPM;162;1020;KL;Klausur;20192
1001016;WPM;162;1020;KL;Klausur;20192
1000625;WPM;162;1040;KL;Klausur;20192
1000628;WPM;162;1040;KL;Klausur;20192
1000630;WPM;162;1040;KL;Klausur;20192
1000632;WPM;162;1040;KL;Klausur;20192
1000634;WPM;162;1040;KL;Klausur;20192
1000635;WPM;162;1040;KL;Klausur;20192
1000636;WPM;162;1040;KL;Klausur;20192
1000637;WPM;162;1040;KL;Klausur;20192
1000638;WPM;162;1040;KL;Klausur;20192
1000639;WPM;162;1040;KL;Klausur;20192
1000640;WPM;162;1040;KL;Klausur;20192
1000645;WPM;162;1040;KL;Klausur;20192
1000647;WPM;162;1040;KL;Klausur;20192
1000670;WPM;162;1040;KL;Klausur;20192
1000692;WPM;162;1040;KL;Klausur;20192
1000693;WPM;162;1040;KL;Klausur;20192
1000694;WPM;162;1040;KL;Klausur;20192
1000696;WPM;162;1040;KL;Klausur;20192
1000697;WPM;162;1040;KL;Klausur;20192
1000698;WPM;162;1040;KL;Klausur;20192
1000700;WPM;162;1040;KL;Klausur;20192
1000701;WPM;162;1040;KL;Klausur;20192
1001016;WPM;162;1040;KL;Klausur;20192
1000625;WPM;162;1050;KL;Klausur;20192
1000628;WPM;162;1050;KL;Klausur;20192
1000630;WPM;162;1050;KL;Klausur;20192
1000632;WPM;162;1050;KL;Klausur;20192
1000634;WPM;162;1050;KL;Klausur;20192
1000635;WPM;162;1050;KL;Klausur;20192
1000636;WPM;162;1050;KL;Klausur;20192
1000637;WPM;162;1050;KL;Klausur;20192
1000639;WPM;162;1050;KL;Klausur;20192
1000640;WPM;162;1050;KL;Klausur;20192
1000645;WPM;162;1050;KL;Klausur;20192
1000647;WPM;162;1050;KL;Klausur;20192
1000670;WPM;162;1050;KL;Klausur;20192
1000692;WPM;162;1050;KL;Klausur;20192
1000693;WPM;162;1050;KL;Klausur;20192
1000694;WPM;162;1050;KL;Klausur;20192
1000697;WPM;162;1050;KL;Klausur;20192
1000698;WPM;162;1050;KL;Klausur;20192
1000700;WPM;162;1050;KL;Klausur;20192
